Year,Month,State,Location,Food,Species,Illnesses,Hospitalizations,Fatalities,Food_grouped,Species_grouped,primary_location
2000,January,Oregon,Restaurant,Unknown,Unknown,3,0.0,0.0,Unknown,Unknown,Restaurant
2000,January,Pennsylvania,Restaurant,"Water; Pickles, Unspecified",Norovirus genogroup I,19,0.0,0.0,"Water; Pickles, Unspecified",Norovirus,Restaurant
2000,January,Pennsylvania,Restaurant,"Turkey, Smoked",Unknown,3,0.0,0.0,Turkey,Unknown,Restaurant
2000,January,Pennsylvania,Private Home/Residence,Unknown,Unknown,14,0.0,0.0,Unknown,Unknown,Private Home/Residence
2000,January,Pennsylvania,Restaurant,Unknown,Unknown,15,0.0,0.0,Unknown,Unknown,Restaurant
2000,January,Virginia,Restaurant,Unknown,Norovirus genogroup I,9,0.0,0.0,Unknown,Norovirus,Restaurant
2000,January,Washington,Restaurant,Multiple Foods,Unknown,3,0.0,0.0,Multiple Foods,Unknown,Restaurant
2000,January,Washington,Restaurant,Unknown,Unknown,3,0.0,0.0,Unknown,Unknown,Restaurant
2000,January,Washington,Restaurant,Lettuce-Based Salads Unspecified,Unknown,3,0.0,0.0,Salad,Unknown,Restaurant
2000,January,Washington,Restaurant,"Chicken, Unspecified",Unknown,2,0.0,0.0,Chicken,Unknown,Restaurant
2000,January,Washington,Restaurant,"Chicken, Unspecified",Unknown,5,0.0,0.0,Chicken,Unknown,Restaurant
2000,January,Washington,Restaurant,"Tomato, Unspecified; Lettuce, Unspecified",Unknown,3,0.0,0.0,"Other Milk, Unspecified; Spaghetti, Unspecified",Unknown,Restaurant
2000,February,Alabama,Restaurant,Unknown,Unknown,2,0.0,0.0,Unknown,Unknown,Restaurant
2000,February,California,Restaurant,Unknown,Unknown,4,1.0,0.0,Unknown,Unknown,Restaurant
2000,February,California,Restaurant,"Fish, Escolar",Scombroid toxin,11,0.0,0.0,Fish,Scombroid toxin,Restaurant
2000,February,California,Unknown,Unknown,Unknown,2,0.0,0.0,Unknown,Unknown,Unknown
2000,February,California,Private Home/Residence,"Chicken, Other",Clostridium perfringens,23,1.0,1.0,"Duck, Other",Clostridium perfringens,Private Home/Residence
2000,February,California,Private Home/Residence,Unknown,Unknown,14,0.0,0.0,Unknown,Unknown,Private Home/Residence
2000,February,California,Catering Service,"Stuffed Shells, Unspecified; Caesar Salad",Norovirus genogroup I,18,0.0,0.0,"Stuffed Shells, Unspecified",Norovirus,Catering Service
2000,February,Connecticut,Restaurant,Unknown,Norovirus genogroup I,13,0.0,0.0,Unknown,Norovirus,Restaurant
2000,February,Florida,Restaurant,"Eggs, Unspecified",Unknown,2,1.0,0.0,Dessert,Unknown,Restaurant
2000,February,Florida,Restaurant,"Rice, Unspecified",Bacillus cereus,15,0.0,0.0,"Water; Pickles, Unspecified",Bacillus cereus,Restaurant
2000,February,Florida,Restaurant,"Rice, Yellow",Bacillus cereus,2,0.0,0.0,"Rice, Yellow",Bacillus cereus,Restaurant
2000,February,Florida,Restaurant,"Corned Beef, Unspecified",Unknown,2,0.0,0.0,Beef,Unknown,Restaurant
2000,February,Florida,Restaurant,Ice,Shigella sonnei,7,0.0,0.0,Ice,Shigella sonnei,Restaurant
2000,February,Florida,Restaurant,"Pizza, Meat",Staphylococcus aureus,2,0.0,0.0,Pizza,Staphylococcus aureus,Restaurant
2000,February,Florida,Restaurant,Chicken And Noodles,Unknown,3,0.0,0.0,Chicken And Noodles,Unknown,Restaurant
2000,February,Florida,Restaurant,"Pork, Roasted; Ribs, Unspecified; Chicken, Unspecified",Staphylococcus aureus,2,0.0,0.0,Beef,Staphylococcus aureus,Restaurant
2000,February,Florida,Restaurant,French Fries,Clostridium perfringens,6,0.0,0.0,French Fries,Clostridium perfringens,Restaurant
2000,February,Florida,Restaurant,"Soup, French Onion",Unknown,2,0.0,0.0,"Soup, French Onion",Unknown,Restaurant
2000,February,Florida,Grocery Store,"Sandwich, Turkey",Unknown,2,0.0,0.0,Sandwich,Unknown,Grocery Store
2000,February,Florida,Restaurant,Ham Salad; Flan,Unknown,3,0.0,0.0,Ham Salad; Flan,Unknown,Restaurant
2000,February,Florida,Private Home/Residence,Unknown,Salmonella enterica,6,1.0,0.0,Unknown,Salmonella enterica,Private Home/Residence
2000,February,Florida,Restaurant,Unknown Food,Norovirus genogroup I,9,0.0,0.0,Unknown Seafood,Norovirus,Restaurant
2000,February,Florida,Restaurant,"Cheese, Unspecified; Eggs, Unspecified; Pork, Bacon",Unknown,2,0.0,0.0,Steak,Unknown,Restaurant
2000,February,Florida,Restaurant,"Salad Dressing, Unspecified",Unknown,4,0.0,0.0,"Broccoli Salad; Cake, Unspecified",Unknown,Restaurant
2000,February,Florida,Private Home/Residence,"Soup, Pork-Based",Clostridium perfringens,9,0.0,0.0,"Soup, Beef-Based",Clostridium perfringens,Private Home/Residence
2000,February,Florida,Restaurant,Seafood Salad,Unknown,7,0.0,0.0,"Sandwich, Seafood",Unknown,Restaurant
2000,February,Florida,Private Home/Residence,"Ice; Ham, Unspecified; Cake, Unspecified",Norovirus genogroup I,18,0.0,0.0,"Rice, Unspecified; Carrots, Unspecified; Fish, White",Norovirus,Private Home/Residence
2000,February,Florida,Restaurant,"Soup, Chicken; Beef, Unspecified",Unknown,4,0.0,0.0,"Bbq, Unspecified; Chicken, Bbq; Sausage",Unknown,Restaurant
2000,February,Florida,Restaurant,"Pizza, Meat; Taco, Beef",Staphylococcus aureus,2,0.0,0.0,"Pizza, Meat; Taco, Beef",Staphylococcus aureus,Restaurant
2000,February,Florida,Restaurant,"Other Cheese, Unspecified",Unknown,3,0.0,0.0,"Chile Relleno, Unspecified; Eggs, Other",Unknown,Restaurant
2000,February,Florida,Hospital,"Fish, Mahi Mahi",Scombroid toxin,4,0.0,0.0,Fish,Scombroid toxin,Hospital
2000,February,Florida,Restaurant,"Salad, Unspecified",Unknown,2,0.0,0.0,Salad,Unknown,Restaurant
2000,February,Florida,Restaurant,Unknown,Unknown,2,0.0,0.0,Unknown,Unknown,Restaurant
2000,February,Florida,Restaurant,"Rice, White; Chicken, Teriyaki",Unknown,5,0.0,0.0,"Rice, White; Chicken, Teriyaki",Unknown,Restaurant
2000,February,Florida,Restaurant,"Chicken, Other; Potato, Mashed",Unknown,2,0.0,0.0,"Chicken, Marsala; Pork, Other",Unknown,Restaurant
2000,February,Georgia,Restaurant,"Sandwich, Roast Beef",Staphylococcus aureus,15,3.0,0.0,"Sandwich, Roast Beef",Staphylococcus aureus,Restaurant
2000,February,Georgia,School/College/University,Unknown,Unknown,105,0.0,0.0,Unknown,Unknown,School/College/University
2000,February,Georgia,Restaurant,Unknown,Norovirus genogroup I,4,0.0,0.0,Unknown,Norovirus,Restaurant
2000,February,Georgia,Grocery Store,"Frosting/Icing, Buttercream",Norovirus genogroup I,128,2.0,0.0,"Frosting/Icing, Buttercream",Norovirus,Grocery Store
2000,February,Georgia,Unknown,"Pork, Unspecified",Unknown,42,0.0,0.0,"Nachos, Unspecified; Ribs, Pork",Unknown,Unknown
2000,February,Guam,Restaurant,Yellowfin Tuna,Scombroid toxin,4,0.0,0.0,Yellowfin Tuna,Scombroid toxin,Restaurant
2000,February,Guam,Catering Service,"Red, Rice",Bacillus cereus,2,0.0,0.0,"Red, Rice",Bacillus cereus,Catering Service
2000,February,Hawaii,Restaurant,"Soup, Clam Chowder; Soup, Clam Chowder",Unknown,9,0.0,0.0,"Soup, Clam Chowder; Soup, Clam Chowder",Unknown,Restaurant
2000,February,Hawaii,Restaurant,"Tuna, Unspecified",Histamine,16,0.0,0.0,Fruit,Histamine,Restaurant
2000,February,Idaho,Unknown,"Whole Milk, Unpasteurized",Campylobacter jejuni,4,0.0,0.0,Milk,Campylobacter jejuni,Unknown
2000,February,Illinois,Catering Service,Unknown,Clostridium perfringens; Bacillus cereus,9,2.0,0.0,Unknown,Bacillus cereus,Catering Service
2000,February,Illinois,Unknown,"Green Beans, Unspecified; Carrots, Unspecified; Potato, Unspecified",Norovirus genogroup I,27,0.0,0.0,"Meat Casserole; Refried Beans, Unspecified; Potato, Unspecified",Norovirus,Unknown
2000,February,Illinois,Catering Service,"Salmon, Unspecified; Seafood Dish, Unspecified",Salmonella enterica,36,10.0,1.0,"Eggs, Unspecified; Pork, Chops; Ham, Unspecified",Salmonella enterica,Catering Service
2000,February,Illinois,Restaurant,Unknown,Clostridium perfringens; Bacillus cereus,3,0.0,0.0,Unknown,Bacillus cereus,Restaurant
2000,February,Illinois,Restaurant,"Pancakes, Unspecified",Clostridium perfringens; Bacillus cereus,5,0.0,0.0,"Water; Pickles, Unspecified",Bacillus cereus,Restaurant
2000,February,Illinois,Restaurant,Unknown,Bacillus cereus; Clostridium perfringens,4,0.0,0.0,Unknown,Bacillus cereus,Restaurant
2000,February,Illinois,Restaurant,Unknown,Norovirus genogroup I,11,0.0,0.0,Unknown,Norovirus,Restaurant
2000,February,Illinois,Restaurant,Unknown,Unknown,2,0.0,0.0,Unknown,Unknown,Restaurant
2000,February,Maine,Restaurant,Unknown,Unknown,3,0.0,0.0,Unknown,Unknown,Restaurant
2000,February,Maine,Restaurant,Unknown,Unknown,9,0.0,0.0,Unknown,Unknown,Restaurant
2000,February,Maryland,Private Home/Residence,"Beef/Steak Dish, Other",Unknown,3,0.0,0.0,Beef/Steak Dishes,Unknown,Private Home/Residence
2000,February,Maryland,Restaurant,Unknown,Norovirus genogroup I,77,0.0,0.0,Unknown,Norovirus,Restaurant
2000,February,Maryland,Restaurant,Unknown,Unknown,12,0.0,0.0,Unknown,Unknown,Restaurant
2000,February,Maryland,Restaurant; Private Home/Residence,Unknown,Unknown,18,1.0,0.0,Unknown,Unknown,Restaurant
2000,February,Maryland,Restaurant,"Chicken, Curry",Unknown,4,0.0,0.0,Chicken Coconut Curry,Unknown,Restaurant
2000,February,Maryland,Restaurant,Unknown,Salmonella enterica,4,0.0,0.0,Unknown,Salmonella enterica,Restaurant
2000,February,Maryland,Restaurant,"Manicotti, Unspecified",Unknown,2,0.0,0.0,"Ethnic Style, Unspecified",Unknown,Restaurant
2000,February,Maryland,Restaurant,Unknown,Unknown,2,0.0,0.0,Unknown,Unknown,Restaurant
2000,February,Maryland,School/College/University,Unknown,Unknown,8,0.0,0.0,Unknown,Unknown,School/College/University
2000,February,Maryland,Private Home/Residence,"Ground Beef, Unspecified",Unknown,3,0.0,0.0,Beef,Unknown,Private Home/Residence
2000,February,Maryland,Restaurant,"Peppers, Jalapeno; Potato, Baked",Unknown,4,0.0,0.0,"Peppers, Jalapeno; Potato, Baked",Unknown,Restaurant
2000,February,Massachusetts,Restaurant,Unknown,Unknown,7,0.0,0.0,Unknown,Unknown,Restaurant
2000,February,Massachusetts,Restaurant,"Beef, Unspecified; Chicken, Unspecified",Unknown,12,0.0,0.0,"Beef, Unspecified; Cake, Custard-Filled",Unknown,Restaurant
2000,February,Michigan,Catering Service; Grocery Store,"Cake, Unspecified",Unknown,12,0.0,0.0,Chocolate Milk,Unknown,Catering Service
2000,February,Michigan,Restaurant,"Chicken, Nuggets/Fingers",Unknown,2,0.0,0.0,Chicken,Unknown,Restaurant
2000,February,Michigan,Restaurant,Unknown,Unknown,2,2.0,0.0,Unknown,Unknown,Restaurant
2000,February,Michigan,Restaurant,Multiple Foods,Unknown,7,0.0,0.0,Multiple Foods,Unknown,Restaurant
2000,February,Michigan,Unknown,Unknown,Unknown,3,1.0,0.0,Unknown,Unknown,Unknown
2000,February,Michigan,Restaurant,Unknown,Unknown,2,0.0,0.0,Unknown,Unknown,Restaurant
2000,February,Michigan,Unknown,Unknown,Unknown,2,0.0,0.0,Unknown,Unknown,Unknown
2000,February,Michigan,Restaurant,Unknown,Unknown,4,0.0,0.0,Unknown,Unknown,Restaurant
2000,February,Michigan,Unknown,Unknown,Norovirus genogroup I,33,0.0,0.0,Unknown,Norovirus,Unknown
2000,February,Michigan,Restaurant,"Sandwich, Chicken",Unknown,2,0.0,0.0,Chicken,Unknown,Restaurant
2000,February,Michigan,Restaurant; Private Home/Residence; Grocery Store,"Pizza, Meat",Unknown,18,0.0,0.0,Pizza,Unknown,Restaurant
2000,February,Michigan,Restaurant,"Soup, French Onion",Unknown,2,0.0,0.0,"Soup, French Onion",Unknown,Restaurant
2000,February,Michigan,Restaurant,"Beef, Kabobs; Lamb, Other",Unknown,2,0.0,0.0,"Beef, Kabobs; Lamb, Other",Unknown,Restaurant
2000,February,Michigan,Restaurant,"Salmon, Unspecified; Lettuce-Based Salads Unspecified",Unknown,2,0.0,0.0,"Salmon, Unspecified; Italian Tossed Salad",Unknown,Restaurant
2000,February,Minnesota,Nursing Home/Assisted Living Facility,Unknown,Norovirus genogroup I,26,0.0,0.0,Unknown,Norovirus,Nursing Home/Assisted Living Facility
2000,February,Minnesota,Private Home/Residence,"Cake, Brownie; Dessert, Other",Norovirus genogroup I,17,0.0,0.0,"Cake, Brownie; Dessert, Other",Norovirus,Private Home/Residence
2000,February,Minnesota,Restaurant,"Fried Rice, Unspecified",Bacillus cereus,10,0.0,0.0,Rice/Beans,Bacillus cereus,Restaurant
2000,February,Minnesota,School/College/University,"Chicken, Nuggets/Fingers; Carrots, Unspecified; French Fries",Norovirus genogroup I,21,0.0,0.0,"Chicken, Nuggets/Fingers; French Fries; Soda, Unspecified",Norovirus,School/College/University
2000,February,Missouri,Restaurant,Unknown,Norovirus genogroup I,37,0.0,0.0,Unknown,Norovirus,Restaurant
2000,February,Multistate,Catering Service,Pasta Salad; Potato Salad; Vegetable-Based Salads Unspecified,Norovirus genogroup II,333,3.0,0.0,Pasta Salad; Vegetable-Based Salads Unspecified; Tuna Salad,Norovirus,Catering Service
2000,February,New Mexico,Catering Service,"Enchilada, Chicken",Clostridium perfringens,34,0.0,0.0,"Enchilada, Beef",Clostridium perfringens,Catering Service
2000,February,New York,Restaurant; Catering Service,"Water, Unspecified",Unknown,67,0.0,0.0,"Water; Pickles, Unspecified",Unknown,Restaurant
2000,February,New York,Catering Service,"Squid/Calamari, Unspecified",Unknown,15,0.0,0.0,"Clams, Fried; Squid/Calamari, Unspecified",Unknown,Catering Service
2000,February,New York,Restaurant,Unknown,Unknown,16,0.0,0.0,Unknown,Unknown,Restaurant
2000,February,New York,Restaurant,Tuna Burger,Scombroid toxin,2,0.0,0.0,Tuna Burger,Scombroid toxin,Restaurant
2000,February,New York,Restaurant,Unknown,Unknown,18,0.0,0.0,Unknown,Unknown,Restaurant
2000,February,New York,Catering Service,"Soup, Chicken",Unknown,43,0.0,0.0,"Soup, Chicken",Unknown,Catering Service
2000,February,New York,Catering Service,Unknown,Unknown,11,0.0,0.0,Unknown,Unknown,Catering Service
2000,February,North Carolina,Restaurant,Unknown,Unknown,14,0.0,0.0,Unknown,Unknown,Restaurant
2000,February,Ohio,Restaurant,Lettuce-Based Salads Unspecified,Norovirus genogroup II,7,0.0,0.0,Salad,Norovirus,Restaurant
2000,February,Ohio,Restaurant,Unknown,Unknown,3,0.0,0.0,Unknown,Unknown,Restaurant
2000,February,Ohio,School/College/University,Speciality Dessert Unspecified,Norovirus genogroup II,87,0.0,0.0,Dessert,Norovirus,School/College/University
2000,February,Ohio,Private Home/Residence; Grocery Store,Unknown,Unknown,6,0.0,0.0,Unknown,Unknown,Private Home/Residence
2000,February,Ohio,Unknown,Unknown,Norovirus genogroup II,4,0.0,0.0,Unknown,Norovirus,Unknown
2000,February,Oklahoma,Unknown,"Other Milk, Unpasteurized",Campylobacter jejuni,21,2.0,0.0,Milk,Campylobacter jejuni,Unknown
2000,February,Oregon,Prison/Jail,Coleslaw,Norovirus genogroup I,59,0.0,0.0,Coleslaw,Norovirus,Prison/Jail
2000,February,Pennsylvania,Unknown,Unknown,Salmonella enterica,2,1.0,0.0,Unknown,Salmonella enterica,Unknown
2000,February,Pennsylvania,Unknown,Green Salad,Norovirus genogroup I,300,0.0,0.0,Salad,Norovirus,Unknown
2000,February,Pennsylvania,Restaurant,"Ham, Unspecified",Staphylococcus aureus,2,0.0,0.0,Beef,Staphylococcus aureus,Restaurant
2000,February,Tennessee,Grocery Store,Unknown,Unknown,45,0.0,0.0,Unknown,Unknown,Grocery Store
2000,February,Tennessee,Restaurant,Salad Bar,Norovirus genogroup I,259,0.0,0.0,Salad,Norovirus,Restaurant
2000,February,Texas,Unknown,"Cookies, Unspecified",Unknown,143,0.0,0.0,"Cookies, Unspecified; Lemon Bars",Unknown,Unknown
2000,February,Texas,Restaurant,Unknown,Unknown,7,0.0,0.0,Unknown,Unknown,Restaurant
2000,February,Texas,Catering Service,Multiple Foods,Norovirus genogroup I,120,0.0,0.0,Multiple Foods,Norovirus,Catering Service
2000,February,Texas,Unknown,"Other Milk, Unpasteurized",Campylobacter unknown,2,0.0,0.0,Milk,Campylobacter,Unknown
2000,February,Virginia,Restaurant,"Sandwich, Submarine",Norovirus genogroup I,36,1.0,0.0,Sandwich,Norovirus,Restaurant
2000,February,Washington,Restaurant,"Sauces, Unspecified",Virus,6,0.0,0.0,Fish,Virus,Restaurant
2000,February,Washington,Restaurant,"Gravy, Unspecified; Chicken, Unspecified",Unknown,2,0.0,0.0,Steak,Unknown,Restaurant
2000,February,Washington,Restaurant,"Oysters, Raw",Virus,5,0.0,0.0,"Oysters, Raw",Virus,Restaurant
2000,February,Washington,Restaurant; Catering Service,"Deli Meat, Unspecified; Vegetable Tray",Norovirus genogroup I,21,0.0,0.0,"Vegetable Dip, Unspecified; Vegetable Tray",Norovirus,Restaurant
2000,February,Washington,Restaurant,"Rice, Unspecified",Bacillus cereus,4,0.0,0.0,"Water; Pickles, Unspecified",Bacillus cereus,Restaurant
2000,February,Washington,Restaurant,Salad Bar,Virus,11,0.0,0.0,Salad,Virus,Restaurant
2000,February,Washington,Restaurant,"Ethnic Style, Unspecified",Bacillus cereus,2,0.0,0.0,"Ethnic Style, Unspecified",Bacillus cereus,Restaurant
2000,February,Wisconsin,Restaurant,Unknown,Unknown,9,0.0,0.0,Unknown,Unknown,Restaurant
2000,February,Wisconsin,Restaurant,Unknown,Norovirus genogroup I,4,0.0,0.0,Unknown,Norovirus,Restaurant
2000,March,Alabama,Restaurant,Unknown,Unknown,3,0.0,0.0,Unknown,Unknown,Restaurant
2000,March,Alabama,Restaurant,Unknown,Unknown,2,0.0,0.0,Unknown,Unknown,Restaurant
2000,March,California,Restaurant,Unknown,Virus,14,0.0,0.0,Unknown,Virus,Restaurant
2000,March,California,Restaurant,"Tea, Unspecified",Norovirus genogroup I,45,0.0,0.0,"Whipped Cream, Unspecified",Norovirus,Restaurant
2000,March,California,Restaurant,Unknown,Unknown,5,0.0,0.0,Unknown,Unknown,Restaurant
2000,March,California,Restaurant,"Fish, Escolar",Scombroid toxin,3,0.0,0.0,Fish,Scombroid toxin,Restaurant
2000,March,California,Unknown,Green Salad,Staphylococcus aureus,50,0.0,0.0,Salad,Staphylococcus aureus,Unknown
2000,March,California,Restaurant,"Fish, Ahi",Scombroid toxin,2,0.0,0.0,Fish,Scombroid toxin,Restaurant
2000,March,California,Restaurant,Unknown,Virus,19,0.0,0.0,Unknown,Virus,Restaurant
2000,March,Colorado,Restaurant,Unknown,Unknown,12,0.0,0.0,Unknown,Unknown,Restaurant
2000,March,Colorado,Restaurant,Unknown,Staphylococcus aureus,2,0.0,0.0,Unknown,Staphylococcus aureus,Restaurant
2000,March,Colorado,Restaurant,"Fried Rice, Unspecified; Chicken, Unspecified",Bacillus cereus; Clostridium perfringens,4,0.0,0.0,"Rice, Unspecified; Carrots, Unspecified; Fish, White",Bacillus cereus,Restaurant
2000,March,Colorado,Unknown,Other Food,Norovirus genogroup I,36,0.0,0.0,Other Food,Norovirus,Unknown
2000,March,Florida,Private Home/Residence,"Ground Beef, Hamburger",Unknown,2,0.0,0.0,Ground Beef,Unknown,Private Home/Residence
2000,March,Florida,Restaurant,"Burrito, Chicken",Staphylococcus aureus,2,0.0,0.0,"Burrito, Chicken",Staphylococcus aureus,Restaurant
2000,March,Florida,Restaurant,Blue Cheese Dressing,Bacillus cereus,2,0.0,0.0,Blue Cheese Dressing,Bacillus cereus,Restaurant
2000,March,Florida,Restaurant,"Eggs, Unspecified; Steak, Unspecified; Ham, Unspecified",Unknown,3,0.0,0.0,"Eggs, Unspecified; Pork, Chops; Ham, Unspecified",Unknown,Restaurant
2000,March,Florida,Restaurant,"Ground Beef, Hamburger",Unknown,4,0.0,0.0,Ground Beef,Unknown,Restaurant
2000,March,Florida,Restaurant,"Ground Beef, Hamburger; Caesar Salad",Unknown,2,2.0,0.0,"Ground Beef, Hamburger; Tea; Dessert, Strawberry",Unknown,Restaurant
2000,March,Florida,Restaurant,"Chicken, Nuggets/Fingers",Unknown,3,0.0,0.0,Chicken,Unknown,Restaurant
2000,March,Florida,Restaurant,"Orange, Unspecified; Ground Beef, Hamburger; Unspecified Vegetables",Unknown,10,1.0,0.0,"Ground Beef, Hamburger; Onion, Unspecified",Unknown,Restaurant
2000,March,Florida,Restaurant,"Eggs, Unspecified; Bread, Unspecified; Pork, Bacon",Unknown,2,0.0,0.0,"Eggs, Unspecified; Pork, Chops; Ham, Unspecified",Unknown,Restaurant
2000,March,Florida,Restaurant,Multiple Foods,Norovirus genogroup I,4,0.0,0.0,Multiple Foods,Norovirus,Restaurant
2000,March,Florida,Restaurant,"Chicken, Baked; Green Salad",Unknown,26,0.0,0.0,"Chicken, Baked; Green Salad",Unknown,Restaurant
2000,March,Florida,Restaurant,Multiple Foods,Norovirus genogroup I,8,2.0,0.0,Multiple Foods,Norovirus,Restaurant
2000,March,Florida,Restaurant,"Shrimp, Unspecified; House Salad",Unknown,3,0.0,0.0,"Strawberries; Melon, Unspecified; House Salad",Unknown,Restaurant
2000,March,Florida,Restaurant,"Clams, Unspecified",Vibrio unknown,2,1.0,0.0,Chocolate Milk,Vibrio unknown,Restaurant
2000,March,Florida,Restaurant,"Salsa, Unspecified",Norovirus genogroup I,6,0.0,0.0,Rice/Beans,Norovirus,Restaurant
2000,March,Florida,Restaurant,"Ground Beef, Cheeseburger",Staphylococcus aureus,2,0.0,0.0,Ground Beef,Staphylococcus aureus,Restaurant
2000,March,Florida,Restaurant,"Ox, Unspecified; Red Beans And Rice",Unknown,3,0.0,0.0,Rice/Beans,Unknown,Restaurant
2000,March,Florida,Restaurant,"Nachos, Unspecified; Chicken, Buffalo Wings",Unknown,2,0.0,0.0,"Nachos, Unspecified; Chicken, Buffalo Wings",Unknown,Restaurant
2000,March,Florida,Restaurant,"Pizza, Unspecified; Steak, Unspecified",Clostridium perfringens,12,0.0,0.0,"Antipasto; Salad, Unspecified; Ice; Water; Pizza, Unspecified",Clostridium perfringens,Restaurant
